OrderID,OrderDate,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,Discount,CustomerID,Region,InventoryAtStart,ReorderPoint,LeadTimeDays,SupplierID,Revenue,DiscountAmount,NetRevenue,Cost,Profit,ProfitMargin,Year,Month,MonthName,Week,DayOfWeek,Quarter
O34944,2024-11-03,P1009,ELE-AUD-1009,Electronics,Audio,17,1365.08,0.15,C1186,North,80,30,15,S12,23206.36,3480.954,19725.406,13923.815999999999,5801.59,0.29411764705882354,2024,11,Nov,44,Sunday,4
O34945,2024-11-03,P1016,HOM-COO-1016,Home & Kitchen,Cookware,6,1328.33,0.05,C407,West,169,50,6,S13,7969.98,398.499,7571.481,4781.987999999999,2789.4930000000004,0.36842105263157904,2024,11,Nov,44,Sunday,4
O34946,2024-11-03,P1003,ELE-AUD-1003,Electronics,Audio,2,3147.7,0.0,C5681,North,380,27,19,S3,6295.4,0.0,6295.4,3777.24,2518.16,0.4,2024,11,Nov,44,Sunday,4
O34947,2024-11-03,P1024,FAS-WOM-1024,Fashion,Women's Apparel,1,1997.11,0.05,C999,South,484,51,4,S13,1997.11,99.8555,1897.2545,1198.2659999999998,698.9885000000002,0.36842105263157904,2024,11,Nov,44,Sunday,4
O34948,2024-11-03,P1019,HOM-COO-1019,Home & Kitchen,Cookware,5,1335.46,0.0,C4794,Central,58,19,5,S4,6677.3,0.0,6677.3,4006.3799999999997,2670.9200000000005,0.4000000000000001,2024,11,Nov,44,Sunday,4
O34949,2024-11-03,P1044,SPO-FIT-1044,Sports,Fitness Equipment,1,2874.64,0.0,C4939,North,68,54,13,S10,2874.64,0.0,2874.64,1724.7839999999999,1149.856,0.4,2024,11,Nov,44,Sunday,4
O34950,2024-11-03,P1014,HOM-STO-1014,Home & Kitchen,Storage,5,2568.26,0.1,C5427,South,458,18,17,S12,12841.300000000001,1284.13,11557.170000000002,7704.780000000001,3852.3900000000012,0.33333333333333337,2024,11,Nov,44,Sunday,4
O34951,2024-11-03,P1021,FAS-WOM-1021,Fashion,Women's Apparel,2,5224.6,0.1,C1449,East,56,42,12,S9,10449.2,1044.92,9404.28,6269.52,3134.76,0.3333333333333333,2024,11,Nov,44,Sunday,4
O34952,2024-11-03,P1025,FAS-FOO-1025,Fashion,Footwear,4,2492.09,0.0,C2802,West,177,43,14,S7,9968.36,0.0,9968.36,5981.0160000000005,3987.344,0.39999999999999997,2024,11,Nov,44,Sunday,4
O34953,2024-11-03,P1011,HOM-STO-1011,Home & Kitchen,Storage,5,3832.14,0.05,C3360,North,135,55,6,S12,19160.7,958.0350000000001,18202.665,11496.419999999998,6706.245000000003,0.3684210526315791,2024,11,Nov,44,Sunday,4
O34954,2024-11-03,P1028,FAS-FOO-1028,Fashion,Footwear,14,898.32,0.05,C5582,West,449,65,16,S12,12576.480000000001,628.8240000000001,11947.656,7545.887999999999,4401.768000000002,0.3684210526315791,2024,11,Nov,44,Sunday,4
O34955,2024-11-03,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,4,6588.94,0.0,C2764,South,323,40,11,S9,26355.76,0.0,26355.76,15813.455999999998,10542.304,0.4,2024,11,Nov,44,Sunday,4
O34956,2024-11-03,P1046,SPO-FIT-1046,Sports,Fitness Equipment,2,823.97,0.15,C4967,North,446,15,11,S5,1647.94,247.191,1400.749,988.764,411.985,0.29411764705882354,2024,11,Nov,44,Sunday,4
O34957,2024-11-03,P1039,BEA-HAI-1039,Beauty,Haircare,3,3588.44,0.0,C2051,South,75,27,14,S5,10765.32,0.0,10765.32,6459.191999999999,4306.128000000001,0.4000000000000001,2024,11,Nov,44,Sunday,4
O34958,2024-11-03,P1000,ELE-AUD-1000,Electronics,Audio,1,3492.02,0.0,C5373,North,319,46,18,S7,3492.02,0.0,3492.02,2095.212,1396.808,0.4,2024,11,Nov,44,Sunday,4
O34959,2024-11-03,P1015,HOM-SMA-1015,Home & Kitchen,Small Appliances,2,3108.8,0.0,C5443,South,33,54,8,S14,6217.6,0.0,6217.6,3730.56,2487.0400000000004,0.4,2024,11,Nov,44,Sunday,4
O34960,2024-11-03,P1033,BEA-HAI-1033,Beauty,Haircare,2,7102.78,0.1,C2953,North,475,75,15,S8,14205.56,1420.556,12785.003999999999,8523.336,4261.668,0.3333333333333333,2024,11,Nov,44,Sunday,4
O34961,2024-11-03,P1020,FAS-MEN-1020,Fashion,Men's Apparel,4,3938.3,0.0,C2399,East,134,62,13,S13,15753.2,0.0,15753.2,9451.92,6301.280000000001,0.4,2024,11,Nov,44,Sunday,4
O34962,2024-11-03,P1038,BEA-SKI-1038,Beauty,Skincare,12,7183.39,0.05,C5118,West,53,52,16,S1,86200.68000000001,4310.034000000001,81890.64600000001,51720.407999999996,30170.238000000012,0.36842105263157904,2024,11,Nov,44,Sunday,4
O34963,2024-11-03,P1017,HOM-STO-1017,Home & Kitchen,Storage,14,6263.7,0.0,C3441,North,326,55,14,S12,87691.8,0.0,87691.8,52615.079999999994,35076.72000000001,0.4000000000000001,2024,11,Nov,44,Sunday,4
O34964,2024-11-03,P1008,ELE-WEA-1008,Electronics,Wearables,2,1716.55,0.0,C2757,South,281,27,11,S6,3433.1,0.0,3433.1,2059.8599999999997,1373.2400000000002,0.4000000000000001,2024,11,Nov,44,Sunday,4
O34965,2024-11-03,P1001,ELE-MOB-1001,Electronics,Mobile Accessories,4,958.81,0.0,C2755,North,367,30,20,S8,3835.24,0.0,3835.24,2301.144,1534.096,0.4,2024,11,Nov,44,Sunday,4
O34966,2024-11-03,P1042,SPO-FIT-1042,Sports,Fitness Equipment,4,1289.11,0.1,C5367,South,119,53,4,S11,5156.44,515.644,4640.795999999999,3093.8639999999996,1546.9319999999998,0.3333333333333333,2024,11,Nov,44,Sunday,4
O34967,2024-11-03,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,7,7668.49,0.0,C4515,West,125,43,19,S7,53679.43,0.0,53679.43,32207.658,21471.772,0.4,2024,11,Nov,44,Sunday,4
O34968,2024-11-03,P1033,BEA-HAI-1033,Beauty,Haircare,1,6947.3,0.0,C1103,South,172,55,15,S8,6947.3,0.0,6947.3,4168.38,2778.92,0.4,2024,11,Nov,44,Sunday,4
O34969,2024-11-03,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,4,6426.51,0.05,C1889,South,121,75,11,S9,25706.04,1285.3020000000001,24420.738,15423.624,8997.114000000001,0.368421052631579,2024,11,Nov,44,Sunday,4
O34970,2024-11-03,P1006,ELE-AUD-1006,Electronics,Audio,2,5340.8,0.1,C3693,North,54,39,16,S3,10681.6,1068.16,9613.44,6408.96,3204.4800000000005,0.33333333333333337,2024,11,Nov,44,Sunday,4
O34971,2024-11-03,P1021,FAS-WOM-1021,Fashion,Women's Apparel,5,5024.31,0.0,C5234,East,342,52,12,S9,25121.550000000003,0.0,25121.550000000003,15072.93,10048.620000000003,0.4000000000000001,2024,11,Nov,44,Sunday,4
O34972,2024-11-03,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,3,7651.75,0.2,C4723,North,229,65,19,S7,22955.25,4591.05,18364.2,13773.150000000001,4591.049999999999,0.24999999999999994,2024,11,Nov,44,Sunday,4
O34973,2024-11-03,P1015,HOM-SMA-1015,Home & Kitchen,Small Appliances,2,3184.05,0.0,C1731,Central,227,77,8,S14,6368.1,0.0,6368.1,3820.86,2547.2400000000002,0.4,2024,11,Nov,44,Sunday,4
O34974,2024-11-03,P1002,ELE-WEA-1002,Electronics,Wearables,1,6320.28,0.0,C1085,North,335,33,5,S8,6320.28,0.0,6320.28,3792.1679999999997,2528.112,0.4,2024,11,Nov,44,Sunday,4
O34975,2024-11-03,P1023,FAS-MEN-1023,Fashion,Men's Apparel,5,1957.03,0.0,C1732,North,321,55,10,S5,9785.15,0.0,9785.15,5871.089999999999,3914.0600000000004,0.4000000000000001,2024,11,Nov,44,Sunday,4
O34976,2024-11-03,P1033,BEA-HAI-1033,Beauty,Haircare,2,7623.41,0.0,UNKNOWN,East,159,56,15,S8,15246.82,0.0,15246.82,9148.091999999999,6098.728000000001,0.4000000000000001,2024,11,Nov,44,Sunday,4
O34977,2024-11-03,P1045,SPO-OUT-1045,Sports,Outdoor Gear,15,7948.66,0.05,C2348,East,360,55,11,S7,119229.9,5961.495,113268.405,71537.94,41730.465,0.3684210526315789,2024,11,Nov,44,Sunday,4
O34978,2024-11-03,P1009,ELE-AUD-1009,Electronics,Audio,10,1357.62,0.1,C618,North,477,79,15,S12,13576.199999999999,1357.62,12218.579999999998,8145.719999999999,4072.8599999999988,0.33333333333333326,2024,11,Nov,44,Sunday,4
O34979,2024-11-03,P1041,SPO-OUT-1041,Sports,Outdoor Gear,3,549.67,0.1,C80,West,344,19,11,S3,1649.0099999999998,164.90099999999998,1484.1089999999997,989.406,494.70299999999975,0.3333333333333332,2024,11,Nov,44,Sunday,4
O34980,2024-11-03,P1038,BEA-SKI-1038,Beauty,Skincare,17,7205.91,0.0,C2664,Central,130,57,16,S1,122500.47,0.0,122500.47,73500.28199999999,49000.18800000001,0.4000000000000001,2024,11,Nov,44,Sunday,4
O34981,2024-11-03,P1003,ELE-AUD-1003,Electronics,Audio,3,3146.95,0.15,C2209,North,265,57,19,S3,9440.849999999999,1416.1274999999998,8024.722499999999,5664.509999999999,2360.2124999999996,0.29411764705882354,2024,11,Nov,44,Sunday,4
O34982,2024-11-03,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,5,7761.21,0.0,C5384,South,125,69,19,S7,38806.05,0.0,38806.05,23283.629999999997,15522.420000000006,0.40000000000000013,2024,11,Nov,44,Sunday,4
O34983,2024-11-03,P1045,SPO-OUT-1045,Sports,Outdoor Gear,11,7643.79,0.0,C5290,South,134,70,11,S7,84081.69,0.0,84081.69,50449.013999999996,33632.67600000001,0.4000000000000001,2024,11,Nov,44,Sunday,4
O34984,2024-11-03,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,6,6409.68,0.15,C2167,South,481,51,10,S9,38458.08,5768.712,32689.368000000002,23074.847999999998,9614.520000000004,0.29411764705882365,2024,11,Nov,44,Sunday,4
O34985,2024-11-03,P1029,FAS-MEN-1029,Fashion,Men's Apparel,5,1404.55,0.0,C5771,North,480,67,12,S14,7022.75,0.0,7022.75,4213.65,2809.1000000000004,0.4000000000000001,2024,11,Nov,44,Sunday,4
O34986,2024-11-03,P1009,ELE-AUD-1009,Electronics,Audio,10,1364.8,0.0,C2873,Central,158,56,15,S12,13648.0,0.0,13648.0,8188.8,5459.2,0.39999999999999997,2024,11,Nov,44,Sunday,4
O34987,2024-11-03,P1021,FAS-WOM-1021,Fashion,Women's Apparel,3,4925.9,0.1,C4127,East,116,28,12,S9,14777.699999999999,1477.77,13299.929999999998,8866.619999999999,4433.3099999999995,0.3333333333333333,2024,11,Nov,44,Sunday,4
O34988,2024-11-03,P1028,FAS-FOO-1028,Fashion,Footwear,7,903.11,0.0,C4521,Central,240,55,16,S12,6321.77,0.0,6321.77,3793.062,2528.7080000000005,0.4000000000000001,2024,11,Nov,44,Sunday,4
O34989,2024-11-03,P1032,BEA-SKI-1032,Beauty,Skincare,4,914.08,0.0,C1255,East,344,65,5,S6,3656.32,0.0,3656.32,2193.792,1462.5280000000002,0.4,2024,11,Nov,44,Sunday,4
O34990,2024-11-03,P1003,ELE-AUD-1003,Electronics,Audio,3,2939.82,0.1,C1861,West,272,53,19,S3,8819.460000000001,881.9460000000001,7937.514000000001,5291.676,2645.8380000000006,0.33333333333333337,2024,11,Nov,44,Sunday,4
O34991,2024-11-03,P1026,FAS-MEN-1026,Fashion,Men's Apparel,7,6318.23,0.0,C3194,Central,250,39,14,S15,44227.61,0.0,44227.61,26536.566,17691.044,0.4,2024,11,Nov,44,Sunday,4
O34992,2024-11-03,P1047,SPO-OUT-1047,Sports,Outdoor Gear,7,7774.65,0.0,C3964,West,81,76,13,S3,54422.549999999996,0.0,54422.549999999996,32653.53,21769.019999999997,0.39999999999999997,2024,11,Nov,44,Sunday,4
O34993,2024-11-03,P1017,HOM-STO-1017,Home & Kitchen,Storage,12,6419.13,0.0,C5832,West,122,57,14,S12,77029.56,0.0,77029.56,46217.736000000004,30811.823999999993,0.3999999999999999,2024,11,Nov,44,Sunday,4
O34994,2024-11-03,P1003,ELE-AUD-1003,Electronics,Audio,2,2972.44,0.0,C1430,East,49,72,19,S3,5944.88,0.0,5944.88,3566.928,2377.952,0.4,2024,11,Nov,44,Sunday,4
O34995,2024-11-03,P1031,BEA-HAI-1031,Beauty,Haircare,3,2533.82,0.0,C4501,South,213,17,14,S11,7601.460000000001,0.0,7601.460000000001,4560.876,3040.5840000000007,0.4,2024,11,Nov,44,Sunday,4
O34996,2024-11-03,P1040,SPO-FIT-1040,Sports,Fitness Equipment,8,5180.26,0.0,C5771,West,106,31,4,S10,41442.08,0.0,41442.08,24865.248,16576.832000000002,0.4,2024,11,Nov,44,Sunday,4
O34997,2024-11-03,P1021,FAS-WOM-1021,Fashion,Women's Apparel,1,5205.98,0.0,C1814,West,375,20,12,S9,5205.98,0.0,5205.98,3123.5879999999997,2082.392,0.4,2024,11,Nov,44,Sunday,4
O34998,2024-11-03,P1024,FAS-WOM-1024,Fashion,Women's Apparel,1,2023.65,0.0,C308,South,349,67,4,S13,2023.65,0.0,2023.65,1214.19,809.46,0.4,2024,11,Nov,44,Sunday,4
O34999,2024-11-03,P1014,HOM-STO-1014,Home & Kitchen,Storage,9,2530.47,0.1,C5842,South,187,23,17,S12,22774.23,2277.4230000000002,20496.807,13664.537999999999,6832.269000000002,0.3333333333333334,2024,11,Nov,44,Sunday,4
O35000,2024-11-03,P1039,BEA-HAI-1039,Beauty,Haircare,6,3670.35,0.1,C3557,South,388,49,14,S5,22022.1,2202.21,19819.89,13213.26,6606.629999999999,0.3333333333333333,2024,11,Nov,44,Sunday,4
O35001,2024-11-03,P1021,FAS-WOM-1021,Fashion,Women's Apparel,1,4910.3,0.0,C5749,Central,311,23,12,S9,4910.3,0.0,4910.3,2946.18,1964.1200000000003,0.4000000000000001,2024,11,Nov,44,Sunday,4
O35002,2024-11-03,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,3,6554.15,0.1,C1286,Central,476,39,10,S9,19662.449999999997,1966.245,17696.204999999998,11797.47,5898.734999999999,0.3333333333333333,2024,11,Nov,44,Sunday,4
O35003,2024-11-03,P1028,FAS-FOO-1028,Fashion,Footwear,17,910.67,0.1,C5932,South,177,51,16,S12,15481.39,1548.1390000000001,13933.251,9288.833999999999,4644.417000000001,0.3333333333333334,2024,11,Nov,44,Sunday,4
O35004,2024-11-03,P1031,BEA-HAI-1031,Beauty,Haircare,3,2647.42,0.2,C4899,North,459,54,14,S11,7942.26,1588.4520000000002,6353.808,4765.356,1588.4520000000002,0.25000000000000006,2024,11,Nov,44,Sunday,4
O35005,2024-11-03,P1013,HOM-COO-1013,Home & Kitchen,Cookware,1,3738.76,0.0,C4299,North,303,60,17,S3,3738.76,0.0,3738.76,2243.256,1495.5040000000004,0.4000000000000001,2024,11,Nov,44,Sunday,4
O35006,2024-11-03,P1011,HOM-STO-1011,Home & Kitchen,Storage,4,3840.61,0.0,C1542,South,339,55,6,S12,15362.44,0.0,15362.44,9217.464,6144.976000000001,0.4,2024,11,Nov,44,Sunday,4
O35007,2024-11-03,P1021,FAS-WOM-1021,Fashion,Women's Apparel,1,5079.49,0.0,C2274,West,378,16,12,S9,5079.49,0.0,5079.49,3047.694,2031.7959999999998,0.39999999999999997,2024,11,Nov,44,Sunday,4
O35008,2024-11-03,P1015,HOM-SMA-1015,Home & Kitchen,Small Appliances,1,3195.38,0.0,C2887,East,289,62,8,S14,3195.38,0.0,3195.38,1917.228,1278.152,0.4,2024,11,Nov,44,Sunday,4
O35009,2024-11-03,P1048,SPO-FIT-1048,Sports,Fitness Equipment,4,2184.51,0.0,C2935,North,33,37,8,S15,8738.04,0.0,8738.04,5242.8240000000005,3495.2160000000003,0.4,2024,11,Nov,44,Sunday,4
O35010,2024-11-03,P1030,BEA-SKI-1030,Beauty,Skincare,5,5651.73,0.0,C1131,East,397,71,11,S8,28258.649999999998,0.0,28258.649999999998,16955.19,11303.46,0.4,2024,11,Nov,44,Sunday,4
O35011,2024-11-03,P1039,BEA-HAI-1039,Beauty,Haircare,3,3483.28,0.0,C4664,Central,428,65,14,S5,10449.84,0.0,10449.84,6269.9039999999995,4179.936000000001,0.4000000000000001,2024,11,Nov,44,Sunday,4
O35012,2024-11-03,P1028,FAS-FOO-1028,Fashion,Footwear,20,907.55,0.2,C288,West,141,23,16,S12,18151.0,3630.2000000000003,14520.8,10890.599999999999,3630.2000000000007,0.25000000000000006,2024,11,Nov,44,Sunday,4
O35013,2024-11-03,P1017,HOM-STO-1017,Home & Kitchen,Storage,14,6143.39,0.1,C5913,East,294,23,14,S12,86007.46,8600.746000000001,77406.714,51604.476,25802.238000000005,0.33333333333333337,2024,11,Nov,44,Sunday,4
O35014,2024-11-03,P1014,HOM-STO-1014,Home & Kitchen,Storage,7,2638.25,0.0,C1766,South,449,58,17,S12,18467.75,0.0,18467.75,11080.65,7387.1,0.4,2024,11,Nov,44,Sunday,4
O35015,2024-11-03,P1035,BEA-HAI-1035,Beauty,Haircare,1,3696.37,0.0,C3186,South,227,22,7,S12,3696.37,0.0,3696.37,2217.8219999999997,1478.5480000000002,0.4000000000000001,2024,11,Nov,44,Sunday,4
O35016,2024-11-03,P1024,FAS-WOM-1024,Fashion,Women's Apparel,3,1953.2,0.15,C1404,South,478,22,4,S13,5859.6,878.94,4980.66,3515.76,1464.8999999999996,0.2941176470588235,2024,11,Nov,44,Sunday,4
O35017,2024-11-03,P1000,ELE-AUD-1000,Electronics,Audio,3,3770.69,0.0,C3261,West,41,37,18,S7,11312.07,0.0,11312.07,6787.241999999999,4524.828,0.4,2024,11,Nov,44,Sunday,4
O35018,2024-11-03,P1020,FAS-MEN-1020,Fashion,Men's Apparel,4,3726.23,0.0,C1233,North,282,44,13,S13,14904.92,0.0,14904.92,8942.952,5961.968000000001,0.4,2024,11,Nov,44,Sunday,4
O35019,2024-11-03,P1006,ELE-AUD-1006,Electronics,Audio,2,4934.54,0.0,C5224,East,309,76,16,S3,9869.08,0.0,9869.08,5921.447999999999,3947.6320000000005,0.4000000000000001,2024,11,Nov,44,Sunday,4
O35020,2024-11-03,P1035,BEA-HAI-1035,Beauty,Haircare,3,3700.31,0.0,C219,North,92,70,7,S12,11100.93,0.0,11100.93,6660.557999999999,4440.372000000001,0.4000000000000001,2024,11,Nov,44,Sunday,4
O35021,2024-11-03,P1006,ELE-AUD-1006,Electronics,Audio,2,5156.89,0.05,C2160,Central,273,74,16,S3,10313.78,515.6890000000001,9798.091,6188.268,3609.8230000000003,0.368421052631579,2024,11,Nov,44,Sunday,4
O35022,2024-11-03,P1038,BEA-SKI-1038,Beauty,Skincare,10,6839.53,0.0,C5594,South,295,51,16,S1,68395.3,0.0,68395.3,41037.18,27358.120000000003,0.4,2024,11,Nov,44,Sunday,4
O35023,2024-11-03,P1040,SPO-FIT-1040,Sports,Fitness Equipment,8,5307.87,0.05,C229,North,268,21,4,S10,42462.96,2123.148,40339.812,25477.775999999998,14862.036,0.368421052631579,2024,11,Nov,44,Sunday,4
O35024,2024-11-03,P1032,BEA-SKI-1032,Beauty,Skincare,4,869.11,0.15,C5604,South,289,29,5,S6,3476.44,521.466,2954.974,2085.864,869.1100000000001,0.29411764705882354,2024,11,Nov,44,Sunday,4
O35025,2024-11-03,P1041,SPO-OUT-1041,Sports,Outdoor Gear,6,514.45,0.0,C405,North,292,75,11,S3,3086.7000000000003,0.0,3086.7000000000003,1852.02,1234.6800000000003,0.4000000000000001,2024,11,Nov,44,Sunday,4
O35026,2024-11-03,P1008,ELE-WEA-1008,Electronics,Wearables,2,1661.1,0.05,C2339,West,431,28,11,S6,3322.2,166.11,3156.0899999999997,1993.3199999999997,1162.77,0.368421052631579,2024,11,Nov,44,Sunday,4
O35027,2024-11-03,P1040,SPO-FIT-1040,Sports,Fitness Equipment,6,5483.48,0.1,C2976,South,459,26,4,S10,32900.88,3290.0879999999997,29610.791999999998,19740.528,9870.264,0.3333333333333333,2024,11,Nov,44,Sunday,4
O35028,2024-11-03,P1025,FAS-FOO-1025,Fashion,Footwear,8,2541.34,0.15,C1048,Central,274,63,14,S7,20330.72,3049.608,17281.112,12198.432,5082.68,0.29411764705882354,2024,11,Nov,44,Sunday,4
O35029,2024-11-03,P1029,FAS-MEN-1029,Fashion,Men's Apparel,3,1385.5,0.0,C518,North,159,64,12,S14,4156.5,0.0,4156.5,2493.8999999999996,1662.6000000000004,0.4000000000000001,2024,11,Nov,44,Sunday,4
O35030,2024-11-03,P1037,BEA-HAI-1037,Beauty,Haircare,16,2685.17,0.0,C4250,North,406,42,13,S13,42962.72,0.0,42962.72,25777.632,17185.088,0.39999999999999997,2024,11,Nov,44,Sunday,4
O35031,2024-11-03,P1042,SPO-FIT-1042,Sports,Fitness Equipment,4,1381.74,0.0,C2454,North,304,58,4,S11,5526.96,0.0,5526.96,3316.176,2210.784,0.4,2024,11,Nov,44,Sunday,4
O35032,2024-11-03,P1005,ELE-WEA-1005,Electronics,Wearables,17,4372.46,0.0,C5619,East,34,57,4,S14,74331.82,0.0,74331.82,44599.092000000004,29732.728000000003,0.4,2024,11,Nov,44,Sunday,4
O35033,2024-11-03,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,5,6323.22,0.0,C4587,North,354,40,10,S9,31616.100000000002,0.0,31616.100000000002,18969.66,12646.440000000002,0.4,2024,11,Nov,44,Sunday,4
O35034,2024-11-03,P1030,BEA-SKI-1030,Beauty,Skincare,11,5608.72,0.0,C4632,East,401,17,11,S8,61695.920000000006,0.0,61695.920000000006,37017.551999999996,24678.36800000001,0.40000000000000013,2024,11,Nov,44,Sunday,4
O35035,2024-11-03,P1000,ELE-AUD-1000,Electronics,Audio,1,3695.1,0.1,C2192,West,276,31,18,S7,3695.1,369.51,3325.59,2217.06,1108.5300000000002,0.33333333333333337,2024,11,Nov,44,Sunday,4
O35036,2024-11-03,P1025,FAS-FOO-1025,Fashion,Footwear,6,2529.39,0.0,C2817,North,20,49,14,S7,15176.34,0.0,15176.34,9105.803999999998,6070.536000000002,0.40000000000000013,2024,11,Nov,44,Sunday,4
O35037,2024-11-03,P1000,ELE-AUD-1000,Electronics,Audio,2,3686.25,0.1,C3667,West,436,16,18,S7,7372.5,737.25,6635.25,4423.5,2211.75,0.3333333333333333,2024,11,Nov,44,Sunday,4
O35038,2024-11-03,P1033,BEA-HAI-1033,Beauty,Haircare,3,7470.13,0.0,C4383,North,164,28,15,S8,22410.39,0.0,22410.39,13446.233999999999,8964.156,0.4,2024,11,Nov,44,Sunday,4
O35039,2024-11-03,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,7,7837.37,0.2,C370,West,263,37,19,S7,54861.59,10972.318,43889.272,32916.954,10972.318,0.25,2024,11,Nov,44,Sunday,4
O35040,2024-11-03,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,15,3948.78,0.0,C4476,South,317,27,7,S5,59231.700000000004,0.0,59231.700000000004,35539.020000000004,23692.68,0.39999999999999997,2024,11,Nov,44,Sunday,4
O35041,2024-11-03,P1005,ELE-WEA-1005,Electronics,Wearables,10,4547.69,0.0,C5698,West,423,50,4,S14,45476.899999999994,0.0,45476.899999999994,27286.139999999996,18190.76,0.4,2024,11,Nov,44,Sunday,4
O35042,2024-11-03,P1040,SPO-FIT-1040,Sports,Fitness Equipment,8,5159.3,0.0,C3324,Central,311,36,4,S10,41274.4,0.0,41274.4,24764.64,16509.760000000002,0.4,2024,11,Nov,44,Sunday,4
O35043,2024-11-03,P1033,BEA-HAI-1033,Beauty,Haircare,1,7602.27,0.0,C5828,East,161,16,15,S8,7602.27,0.0,7602.27,4561.362,3040.9080000000004,0.4,2024,11,Nov,44,Sunday,4
O35044,2024-11-03,P1023,FAS-MEN-1023,Fashion,Men's Apparel,2,1863.81,0.15,C767,Central,318,32,10,S5,3727.62,559.1429999999999,3168.477,2236.5719999999997,931.9050000000002,0.2941176470588236,2024,11,Nov,44,Sunday,4
O35045,2024-11-03,P1008,ELE-WEA-1008,Electronics,Wearables,1,1785.07,0.0,C22,North,376,38,11,S6,1785.07,0.0,1785.07,1071.042,714.028,0.4,2024,11,Nov,44,Sunday,4
O35046,2024-11-03,P1042,SPO-FIT-1042,Sports,Fitness Equipment,3,1280.32,0.2,C5992,North,321,72,4,S11,3840.96,768.192,3072.768,2304.5759999999996,768.1920000000005,0.25000000000000017,2024,11,Nov,44,Sunday,4
O35047,2024-11-03,P1003,ELE-AUD-1003,Electronics,Audio,4,3084.03,0.05,C5244,North,235,27,19,S3,12336.12,616.806,11719.314,7401.6720000000005,4317.642,0.3684210526315789,2024,11,Nov,44,Sunday,4
O35048,2024-11-03,P1043,SPO-OUT-1043,Sports,Outdoor Gear,5,1457.66,0.0,C5059,North,53,64,19,S5,7288.3,0.0,7288.3,4372.98,2915.3200000000006,0.4000000000000001,2024,11,Nov,44,Sunday,4
O35049,2024-11-03,P1011,HOM-STO-1011,Home & Kitchen,Storage,5,3807.56,0.0,C5756,West,80,37,6,S12,19037.8,0.0,19037.8,11422.68,7615.119999999999,0.39999999999999997,2024,11,Nov,44,Sunday,4
O35050,2024-11-03,P1039,BEA-HAI-1039,Beauty,Haircare,7,3617.81,0.0,C5632,West,330,40,14,S5,25324.67,0.0,25324.67,15194.801999999998,10129.868,0.4,2024,11,Nov,44,Sunday,4
O35051,2024-11-03,P1028,FAS-FOO-1028,Fashion,Footwear,14,905.55,0.05,C2218,North,58,44,16,S12,12677.699999999999,633.885,12043.814999999999,7606.619999999999,4437.195,0.368421052631579,2024,11,Nov,44,Sunday,4
O35052,2024-11-03,P1002,ELE-WEA-1002,Electronics,Wearables,2,6372.17,0.0,C1726,North,124,42,5,S8,12744.34,0.0,12744.34,7646.603999999999,5097.736000000001,0.4000000000000001,2024,11,Nov,44,Sunday,4
O35053,2024-11-03,P1037,BEA-HAI-1037,Beauty,Haircare,8,2660.78,0.0,C4296,North,153,75,13,S13,21286.24,0.0,21286.24,12771.744,8514.496000000001,0.4,2024,11,Nov,44,Sunday,4
O35054,2024-11-03,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,2,7971.04,0.0,C5992,South,457,47,19,S7,15942.08,0.0,15942.08,9565.248,6376.832,0.4,2024,11,Nov,44,Sunday,4
O35055,2024-11-03,P1037,BEA-HAI-1037,Beauty,Haircare,16,2463.04,0.1,C1725,West,346,46,13,S13,39408.64,3940.864,35467.776,23645.183999999997,11822.592,0.33333333333333337,2024,11,Nov,44,Sunday,4
O35056,2024-11-03,P1016,HOM-COO-1016,Home & Kitchen,Cookware,7,1235.39,0.0,C3290,North,160,50,6,S13,8647.730000000001,0.0,8647.730000000001,5188.638,3459.0920000000015,0.4000000000000001,2024,11,Nov,44,Sunday,4
O35057,2024-11-03,P1038,BEA-SKI-1038,Beauty,Skincare,12,7212.57,0.0,C5640,South,76,68,16,S1,86550.84,0.0,86550.84,51930.50399999999,34620.336,0.4000000000000001,2024,11,Nov,44,Sunday,4
O35058,2024-11-03,P1037,BEA-HAI-1037,Beauty,Haircare,10,2625.19,0.0,C5471,West,179,28,13,S13,26251.9,0.0,26251.9,15751.14,10500.760000000002,0.4000000000000001,2024,11,Nov,44,Sunday,4
O35059,2024-11-03,P1016,HOM-COO-1016,Home & Kitchen,Cookware,5,1268.39,0.0,C5849,South,178,32,6,S13,6341.950000000001,0.0,6341.950000000001,3805.17,2536.7800000000007,0.4000000000000001,2024,11,Nov,44,Sunday,4
